Estacao	Data	Hora	Precipitacao	TempMaxima	TempMinima	Insolacao	Evaporacao Piche	Temp Comp Media	Umidade Relativa Media	Velocidade do Vento Media
83565	07/08/1994	0	sv	29.4	sv	9.7	5.9	19.24	42.5	0.333333
83565	07/08/1994	1200	0	sv	11.8	sv	sv	sv	sv	sv
83565	08/08/1994	0	sv	32.8	sv	9.7	6.7	21.88	37	1
83565	08/08/1994	1200	0	sv	12.8	sv	sv	sv	sv	sv
83565	09/08/1994	0	sv	34.4	sv	8.8	10.3	24.6	38.75	1.333.333
83565	09/08/1994	1200	0	sv	16.4	sv	sv	sv	sv	sv
83565	10/08/1994	0	sv	29.2	sv	8.2	10.1	20.56	66.25	3
83565	10/08/1994	1200	0	sv	17.4	sv	sv	sv	sv	sv
83565	11/08/1994	0	sv	25.6	sv	7.5	4.6	18.68	55.75	0.666667
83565	11/08/1994	1200	0	sv	12	sv	sv	sv	sv	sv
83565	12/08/1994	0	sv	29.2	sv	6.3	4.9	21.56	58.25	0.666667
83565	12/08/1994	1200	0	sv	14.4	sv	sv	sv	sv	sv
83565	13/08/1994	0	sv	31	sv	8.8	5.7	23.4	46.75	1.333.333
83565	13/08/1994	1200	0	sv	17.2	sv	sv	sv	sv	sv
83565	14/08/1994	0	sv	30.6	sv	9.3	9.9	22.4	46.5	0.333333
83565	14/08/1994	1200	0	sv	16.6	sv	sv	sv	sv	sv
83565	15/08/1994	0	sv	32.2	sv	9.8	9.3	22.44	42.25	0.333333
83565	15/08/1994	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	16/08/1994	0	sv	33.2	sv	9.9	7.8	23.48	42.5	0.333333
83565	16/08/1994	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	17/08/1994	0	sv	32.8	sv	9.8	7.8	24.04	42.5	1
83565	17/08/1994	1200	0	sv	17	sv	sv	sv	sv	sv
83565	18/08/1994	0	sv	32.6	sv	9.7	8	23.64	42.5	1
83565	18/08/1994	1200	0	sv	17.4	sv	sv	sv	sv	sv
83565	19/08/1994	0	sv	32.6	sv	9.8	11.3	23.84	39.25	1
83565	19/08/1994	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	20/08/1994	0	sv	32.6	sv	10	11.1	24.08	39	0.666667
83565	20/08/1994	1200	0	sv	16.6	sv	sv	sv	sv	sv
83565	21/08/1994	0	sv	33	sv	10	9.6	24.28	35.75	0.666667
83565	21/08/1994	1200	0	sv	15.6	sv	sv	sv	sv	sv
83565	22/08/1994	0	sv	35.6	sv	10.2	11.6	25.12	38.75	0.666667
83565	22/08/1994	1200	0	sv	16.6	sv	sv	sv	sv	sv
83565	23/08/1994	0	sv	36.4	sv	10	10	26.24	35.25	0.333333
83565	23/08/1994	1200	0	sv	18	sv	sv	sv	sv	sv
83565	24/08/1994	0	sv	36	sv	9.5	9.9	25.92	32.25	0.666667
83565	24/08/1994	1200	0	sv	16.8	sv	sv	sv	sv	sv
83565	25/08/1994	0	sv	36	sv	9.6	8.5	25.96	41.75	0.333333
83565	25/08/1994	1200	0	sv	19	sv	sv	sv	sv	sv
83565	26/08/1994	0	sv	36.2	sv	9.3	9.2	27.08	38.25	0.333333
83565	26/08/1994	1200	0	sv	20.2	sv	sv	sv	sv	sv
83565	27/08/1994	0	sv	36.4	sv	9.2	9.5	27	38.25	0.666667
83565	27/08/1994	1200	0	sv	20	sv	sv	sv	sv	sv
83565	28/08/1994	0	sv	36.8	sv	9.6	12.1	28.08	35	0.333333
83565	28/08/1994	1200	0	sv	21.6	sv	sv	sv	sv	sv
83565	29/08/1994	0	sv	38.8	sv	9.7	11.4	28.72	34.75	0
83565	29/08/1994	1200	0	sv	21.4	sv	sv	sv	sv	sv
83565	30/08/1994	0	sv	37.4	sv	9.5	13.8	28.92	30.5	0.333333
83565	30/08/1994	1200	0	sv	22.4	sv	sv	sv	sv	sv
83565	31/08/1994	0	sv	37.6	sv	9.7	12.6	28.52	29.75	0.666667
83565	31/08/1994	1200	0	sv	20.4	sv	sv	sv	sv	sv
83565	01/09/1994	0	sv	38.4	sv	9.1	13.7	29.12	32.75	0.666667
83565	01/09/1994	1200	0	sv	21	sv	sv	sv	sv	sv
83565	02/09/1994	0	sv	30.4	sv	0	13.4	21.12	73	2.333.333
83565	02/09/1994	1200	0	sv	17.6	sv	sv	sv	sv	sv
83565	03/09/1994	0	sv	29.2	sv	5	2.7	21.08	48.75	1
83565	03/09/1994	1200	0	sv	14	sv	sv	sv	sv	sv
83565	04/09/1994	0	sv	33	sv	7.1	6.1	24.2	52.25	0.666667
83565	04/09/1994	1200	0	sv	16	sv	sv	sv	sv	sv
83565	05/09/1994	0	sv	35	sv	9.1	6.4	26.24	45	0.666667
83565	05/09/1994	1200	0	sv	19.8	sv	sv	sv	sv	sv
83565	06/09/1994	0	sv	36.4	sv	9.9	10.9	27.36	33	1
83565	06/09/1994	1200	0	sv	19.8	sv	sv	sv	sv	sv
83565	07/09/1994	0	sv	36.4	sv	9.9	13.2	27.28	30.25	0.666667
83565	07/09/1994	1200	0	sv	19.6	sv	sv	sv	sv	sv
83565	08/09/1994	0	sv	34.6	sv	8.4	10	25.08	46.5	1
83565	08/09/1994	1200	0	sv	18.6	sv	sv	sv	sv	sv
83565	09/09/1994	0	sv	31.4	sv	9.3	8.3	23.64	48.5	1
83565	09/09/1994	1200	0	sv	17	sv	sv	sv	sv	sv
83565	10/09/1994	0	sv	33.2	sv	9.7	7.7	23.96	45.25	1.666.667
83565	10/09/1994	1200	0	sv	16.2	sv	sv	sv	sv	sv
83565	11/09/1994	0	sv	35.8	sv	9.7	8.5	26.28	37.75	1
83565	11/09/1994	1200	0	sv	18.2	sv	sv	sv	sv	sv
83565	12/09/1994	0	sv	32.4	sv	9.7	12.1	26.68	26.5	1.666.667
83565	12/09/1994	1200	0	sv	19.6	sv	sv	sv	sv	sv
83565	13/09/1994	0	sv	39.8	sv	9.9	16.8	29.72	23.75	1.333.333
83565	13/09/1994	1200	0	sv	21.6	sv	sv	sv	sv	sv
83565	14/09/1994	0	sv	39.2	sv	8.1	13.8	28.28	49.75	3
83565	14/09/1994	1200	0	sv	22	sv	sv	sv	sv	sv
83565	15/09/1994	0	sv	32.4	sv	0	12.5	23.88	73	2.333.333
83565	15/09/1994	1200	0	sv	20.2	sv	sv	sv	sv	sv
83565	16/09/1994	0	sv	26	sv	0.3	4.5	22.6	77.25	1
83565	16/09/1994	1200	5.4	sv	20	sv	sv	sv	sv	sv
83565	17/09/1994	0	sv	31.8	sv	2.4	3	25	61	0.666667
83565	17/09/1994	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	18/09/1994	0	sv	35.4	sv	8.4	5.6	27.4	61.5	1
83565	18/09/1994	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	19/09/1994	0	sv	36.2	sv	10.2	9.6	29.04	67.5	1.333.333
83565	19/09/1994	1200	0	sv	21.8	sv	sv	sv	sv	sv
83565	20/09/1994	0	sv	36	sv	10.6	14.7	28.84	49.5	2
83565	20/09/1994	1200	0	sv	22.6	sv	sv	sv	sv	sv
83565	21/09/1994	0	sv	36.8	sv	10.6	14.3	28.84	28.5	1.666.667
83565	21/09/1994	1200	0	sv	22	sv	sv	sv	sv	sv
83565	22/09/1994	0	sv	36.6	sv	10.7	15.2	28.36	32	1
83565	22/09/1994	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	23/09/1994	0	sv	37.2	sv	10.8	15	28.16	30	1.666.667
83565	23/09/1994	1200	0	sv	18.6	sv	sv	sv	sv	sv
83565	24/09/1994	0	sv	38.8	sv	10.3	14.4	29.64	26.5	0.666667
83565	24/09/1994	1200	0	sv	21.6	sv	sv	sv	sv	sv
83565	25/09/1994	0	sv	37.8	sv	8.1	16.8	30.92	27.5	0.666667
83565	25/09/1994	1200	0	sv	25.2	sv	sv	sv	sv	sv
83565	26/09/1994	0	sv	39.8	sv	7.9	13.2	31.08	29.5	0
83565	26/09/1994	1200	0	sv	24.4	sv	sv	sv	sv	sv
83565	27/09/1994	0	sv	34.6	sv	7	12.5	26.32	47.75	2.333.333
83565	27/09/1994	1200	0	sv	22	sv	sv	sv	sv	sv
83565	28/09/1994	0	sv	34.2	sv	9.2	17.2	25.72	48.5	1.666.667
83565	28/09/1994	1200	0	sv	17.4	sv	sv	sv	sv	sv
83565	29/09/1994	0	sv	37	sv	7.4	9	28.92	38.5	1.666.667
83565	29/09/1994	1200	0	sv	20.2	sv	sv	sv	sv	sv
83565	30/09/1994	0	sv	30	sv	0.2	10.9	24	76.25	1.333.333
83565	30/09/1994	1200	3.4	sv	21.2	sv	sv	sv	sv	sv
83565	01/10/1994	0	sv	34.2	sv	4.2	2.9	26.76	56.5	0.666667
83565	01/10/1994	1200	2	sv	20.6	sv	sv	sv	sv	sv
83565	02/10/1994	0	sv	36.8	sv	7	6	27.64	56.5	0.666667
83565	02/10/1994	1200	0	sv	22.4	sv	sv	sv	sv	sv
83565	03/10/1994	0	sv	32.8	sv	4.5	6.5	25.96	72.5	1
83565	03/10/1994	1200	0	sv	22.6	sv	sv	sv	sv	sv
83565	04/10/1994	0	sv	33.6	sv	10.1	4.1	26.76	50	1
83565	04/10/1994	1200	0.4	sv	20.2	sv	sv	sv	sv	sv
83565	05/10/1994	0	sv	35.6	sv	10.3	9	26.2	40	1.333.333
83565	05/10/1994	1200	0	sv	19.6	sv	sv	sv	sv	sv
83565	06/10/1994	0	sv	34.8	sv	9.5	10	27.02	47	1.333.333
83565	06/10/1994	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	07/10/1994	0	sv	35	sv	10.1	8.5	28	46.25	0.666667
83565	07/10/1994	1200	0	sv	21.2	sv	sv	sv	sv	sv
83565	08/10/1994	0	sv	35.2	sv	11	9.2	27.44	40.5	0.666667
83565	08/10/1994	1200	0	sv	20	sv	sv	sv	sv	sv
83565	09/10/1994	0	sv	36.8	sv	11.1	6.5	29	32.5	1.666.667
83565	09/10/1994	1200	0	sv	22	sv	sv	sv	sv	sv
83565	10/10/1994	0	sv	38.4	sv	11.2	14.2	29.68	31.5	0.333333
83565	10/10/1994	1200	0	sv	21	sv	sv	sv	sv	sv
83565	11/10/1994	0	sv	39	sv	11.1	9.2	30.96	30	1
83565	11/10/1994	1200	0	sv	22.6	sv	sv	sv	sv	sv
83565	12/10/1994	0	sv	39.6	sv	10.4	14.1	30.96	33.75	1.333.333
83565	12/10/1994	1200	0	sv	24	sv	sv	sv	sv	sv
83565	13/10/1994	0	sv	sv	sv	7.1	14.6	28.32	55.25	3.666.667
83565	13/10/1994	1200	0	sv	23.4	sv	sv	sv	sv	sv
83565	14/10/1994	0	sv	33.4	sv	4.9	10.5	26.68	59.75	0.666667
83565	14/10/1994	1200	17.6	sv	21.6	sv	sv	sv	sv	sv
83565	15/10/1994	0	sv	36.8	sv	10.2	7.3	29.6	47	0.666667
83565	15/10/1994	1200	0	sv	23.2	sv	sv	sv	sv	sv
83565	16/10/1994	0	sv	32	sv	0.3	9.2	27.84	57.75	0.333333
83565	16/10/1994	1200	0	sv	24.8	sv	sv	sv	sv	sv
83565	17/10/1994	0	sv	37.4	sv	5.3	5.3	28.96	50	1
83565	17/10/1994	1200	0	sv	24.2	sv	sv	sv	sv	sv
83565	18/10/1994	0	sv	31.8	sv	4.8	8	26.04	60.75	1.666.667
83565	18/10/1994	1200	2.6	sv	22.6	sv	sv	sv	sv	sv
83565	19/10/1994	0	sv	37.6	sv	10.1	6.4	29.88	46.5	1
83565	19/10/1994	1200	0	sv	22.8	sv	sv	sv	sv	sv
83565	20/10/1994	0	sv	33.4	sv	7.1	10.5	29.04	51.25	2
83565	20/10/1994	1200	0	sv	25.8	sv	sv	sv	sv	sv
83565	21/10/1994	0	sv	35	sv	3	8.4	28	54.25	1.333.333
83565	21/10/1994	1200	0	sv	21.8	sv	sv	sv	sv	sv
83565	22/10/1994	0	sv	32	sv	5	7.9	26.4	72	1
83565	22/10/1994	1200	0	sv	23.4	sv	sv	sv	sv	sv
83565	23/10/1994	0	sv	35.8	sv	5.1	3.9	27.72	63.75	1
83565	23/10/1994	1200	0	sv	22.2	sv	sv	sv	sv	sv
83565	24/10/1994	0	sv	37.4	sv	8.5	6.7	27.92	64.25	2
83565	24/10/1994	1200	0	sv	23.4	sv	sv	sv	sv	sv
83565	25/10/1994	0	sv	31.4	sv	2	6	25.44	75.75	1
83565	25/10/1994	1200	14.4	sv	22	sv	sv	sv	sv	sv
83565	26/10/1994	0	sv	33.4	sv	8.1	3	24.8	84.5	1
83565	26/10/1994	1200	4	sv	21.2	sv	sv	sv	sv	sv
83565	27/10/1994	0	sv	29.2	sv	1.5	3.7	23.96	92.5	0.666667
83565	27/10/1994	1200	44.8	sv	21.4	sv	sv	sv	sv	sv
83565	28/10/1994	0	sv	28.6	sv	2.8	1.7	25.36	86.75	0.666667
83565	28/10/1994	1200	1	sv	22	sv	sv	sv	sv	sv
83565	29/10/1994	0	sv	29.8	sv	1.7	2.1	24.52	87.25	1
83565	29/10/1994	1200	3.4	sv	23	sv	sv	sv	sv	sv
83565	30/10/1994	0	sv	30.8	sv	9.3	2	25.48	69.5	1.666.667
83565	30/10/1994	1200	39.2	sv	19.8	sv	sv	sv	sv	sv
83565	31/10/1994	0	sv	33.2	sv	6.7	4.9	25.68	73	1.333.333
83565	31/10/1994	1200	0	sv	22.6	sv	sv	sv	sv	sv
83565	01/11/1994	0	sv	35.2	sv	10.4	4.6	27.92	63.5	1
83565	01/11/1994	1200	2.2	sv	22.2	sv	sv	sv	sv	sv
83565	02/11/1994	0	sv	35.8	sv	11.5	5.8	28.64	60.25	1
83565	02/11/1994	1200	0	sv	22.4	sv	sv	sv	sv	sv
83565	03/11/1994	0	sv	36.4	sv	11.2	6.4	30.36	51.75	0.666667
83565	03/11/1994	1200	0	sv	24.8	sv	sv	sv	sv	sv
83565	04/11/1994	0	sv	38.4	sv	11	7.7	31.28	41.5	1
83565	04/11/1994	1200	0	sv	25.2	sv	sv	sv	sv	sv
83565	05/11/1994	0	sv	32.4	sv	5.8	10.5	26	68.25	1.666.667
83565	05/11/1994	1200	0	sv	23.4	sv	sv	sv	sv	sv
83565	06/11/1994	0	sv	36.6	sv	11	5.8	29	54.25	1
83565	06/11/1994	1200	0.7	sv	21	sv	sv	sv	sv	sv
83565	07/11/1994	0	sv	38.6	sv	11.3	7.2	31.32	44.5	1
83565	07/11/1994	1200	0	sv	25	sv	sv	sv	sv	sv
83565	08/11/1994	0	sv	38.4	sv	10.3	8.4	31.32	43.25	0.666667
83565	08/11/1994	1200	0	sv	24	sv	sv	sv	sv	sv
83565	09/11/1994	0	sv	33.2	sv	2.6	10.8	27.88	66.75	1
83565	09/11/1994	1200	0	sv	25.2	sv	sv	sv	sv	sv
83565	10/11/1994	0	sv	35.6	sv	11.4	5.2	28.76	54.5	0.666667
83565	10/11/1994	1200	0	sv	21.4	sv	sv	sv	sv	sv
83565	11/11/1994	0	sv	36	sv	7	7.9	28.8	56.25	0.666667
83565	11/11/1994	1200	0	sv	24.8	sv	sv	sv	sv	sv
83565	12/11/1994	0	sv	37.6	sv	9.9	7.8	29.04	58.25	1
83565	12/11/1994	1200	0	sv	24.8	sv	sv	sv	sv	sv
83565	13/11/1994	0	sv	35.8	sv	4.1	7.6	28.44	64	1.333.333
83565	13/11/1994	1200	1	sv	24.4	sv	sv	sv	sv	sv
83565	14/11/1994	0	sv	33.6	sv	8.3	4.9	25.12	81.5	1.666.667
83565	14/11/1994	1200	3.1	sv	21.8	sv	sv	sv	sv	sv
83565	15/11/1994	0	sv	33.6	sv	8.4	4.1	25.36	79.75	1.333.333
83565	15/11/1994	1200	53.4	sv	22	sv	sv	sv	sv	sv
83565	16/11/1994	0	sv	32.6	sv	6.9	3.4	26.76	72.25	1.666.667
83565	16/11/1994	1200	33.6	sv	22	sv	sv	sv	sv	sv
83565	17/11/1994	0	sv	30	sv	3.3	3.8	25.28	85.75	1.666.667
83565	17/11/1994	1200	0	sv	23	sv	sv	sv	sv	sv
83565	18/11/1994	0	sv	30.6	sv	2.3	2.4	24.96	90.5	1
83565	18/11/1994	1200	15.8	sv	23.2	sv	sv	sv	sv	sv
83565	19/11/1994	0	sv	29	sv	1.3	2	24.72	80.75	0.666667
83565	19/11/1994	1200	9.6	sv	22.6	sv	sv	sv	sv	sv
83565	20/11/1994	0	sv	27.8	sv	7.7	3.2	23.56	65.75	1.333.333
83565	20/11/1994	1200	1	sv	18.4	sv	sv	sv	sv	sv
83565	21/11/1994	0	sv	30.4	sv	12.2	4.5	23.72	54.75	1
83565	21/11/1994	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	22/11/1994	0	sv	30	sv	12.1	7.2	24.2	52.75	1
83565	22/11/1994	1200	0	sv	19	sv	sv	sv	sv	sv
83565	23/11/1994	0	sv	30.8	sv	9.8	7	25.28	57.75	1.333.333
83565	23/11/1994	1200	0	sv	20	sv	sv	sv	sv	sv
83565	24/11/1994	0	sv	31.6	sv	10.2	5.6	25.88	61.5	1.666.667
83565	24/11/1994	1200	0	sv	21.6	sv	sv	sv	sv	sv
83565	25/11/1994	0	sv	31	sv	10.2	6.9	25.76	63.5	1.666.667
83565	25/11/1994	1200	0	sv	21.2	sv	sv	sv	sv	sv
83565	26/11/1994	0	sv	32.8	sv	8.2	7.3	25.64	70.25	1
83565	26/11/1994	1200	0	sv	21	sv	sv	sv	sv	sv
83565	27/11/1994	0	sv	31.6	sv	7.9	4.8	25.48	67.75	2
83565	27/11/1994	1200	1	sv	20.4	sv	sv	sv	sv	sv
83565	28/11/1994	0	sv	34	sv	9.9	5.2	27.68	53.5	0.666667
83565	28/11/1994	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	29/11/1994	0	sv	29	sv	1.3	6.6	22.2	79.25	2
83565	29/11/1994	1200	6	sv	17.8	sv	sv	sv	sv	sv
83565	30/11/1994	0	sv	32	sv	11.5	2.3	25.8	62.75	0.666667
83565	30/11/1994	1200	0	sv	18.4	sv	sv	sv	sv	sv
83565	01/12/1994	0	sv	31.4	sv	6.5	5.5	25.6	69.25	2.666.667
83565	01/12/1994	1200	6.6	sv	21.4	sv	sv	sv	sv	sv
83565	02/12/1994	0	sv	34.8	sv	12.1	5.6	27.6	57	1.333.333
83565	02/12/1994	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	03/12/1994	0	sv	35.4	sv	12.4	7.6	28.08	51.75	1.666.667
83565	03/12/1994	1200	0	sv	21.2	sv	sv	sv	sv	sv
83565	04/12/1994	0	sv	34.2	sv	7.9	8	27.08	66	1.333.333
83565	04/12/1994	1200	0	sv	23.6	sv	sv	sv	sv	sv
83565	05/12/1994	0	sv	31.2	sv	2.1	4.9	24.8	89	0.666667
83565	05/12/1994	1200	0.4	sv	22.6	sv	sv	sv	sv	sv
83565	06/12/1994	0	sv	32	sv	6	1.9	25.84	82.25	1.333.333
83565	06/12/1994	1200	6.6	sv	22.4	sv	sv	sv	sv	sv
83565	07/12/1994	0	sv	33.8	sv	7.6	2.6	25.8	81	0.333333
83565	07/12/1994	1200	6.2	sv	22	sv	sv	sv	sv	sv
83565	08/12/1994	0	sv	38	sv	6.7	3.2	28.32	73	1
83565	08/12/1994	1200	2.6	sv	22.2	sv	sv	sv	sv	sv
83565	09/12/1994	0	sv	32.6	sv	9.7	3.7	26.48	75	1
83565	09/12/1994	1200	0	sv	22.4	sv	sv	sv	sv	sv
83565	10/12/1994	0	sv	33.2	sv	11.1	5.1	28.04	64.5	1
83565	10/12/1994	1200	0	sv	23.4	sv	sv	sv	sv	sv
83565	11/12/1994	0	sv	34.8	sv	9.5	5.5	27.76	65	0.666667
83565	11/12/1994	1200	0	sv	23	sv	sv	sv	sv	sv
83565	12/12/1994	0	sv	36	sv	12.1	6.6	29.44	50.25	0.666667
83565	12/12/1994	1200	0	sv	23.2	sv	sv	sv	sv	sv
83565	13/12/1994	0	sv	37	sv	12.1	8.4	30.56	45	0.666667
83565	13/12/1994	1200	0	sv	24	sv	sv	sv	sv	sv
83565	14/12/1994	0	sv	37.2	sv	6.4	8.6	30.28	59	1
83565	14/12/1994	1200	0	sv	24.8	sv	sv	sv	sv	sv
83565	15/12/1994	0	sv	35.8	sv	4.2	6	28.68	77.5	0.333333
83565	15/12/1994	1200	0	sv	24.6	sv	sv	sv	sv	sv
83565	16/12/1994	0	sv	34	sv	4.4	4.3	27.08	72.75	1
83565	16/12/1994	1200	18.6	sv	23.8	sv	sv	sv	sv	sv
83565	17/12/1994	0	sv	33.2	sv	5.1	4.3	27.24	73.25	1
83565	17/12/1994	1200	0	sv	24.2	sv	sv	sv	sv	sv
83565	18/12/1994	0	sv	34.2	sv	3.4	4.3	27.56	69.5	1.333.333
83565	18/12/1994	1200	0	sv	24.2	sv	sv	sv	sv	sv
83565	19/12/1994	0	sv	34.4	sv	6.3	4.5	27.36	73.75	0.333333
83565	19/12/1994	1200	0	sv	23	sv	sv	sv	sv	sv
83565	20/12/1994	0	sv	33	sv	4.8	4.1	27.2	75	0.666667
83565	20/12/1994	1200	0	sv	24.2	sv	sv	sv	sv	sv
83565	21/12/1994	0	sv	32	sv	3.4	3.4	24.6	87	0.666667
83565	21/12/1994	1200	26.6	sv	21.6	sv	sv	sv	sv	sv
83565	22/12/1994	0	sv	26.8	sv	0.5	2.2	23.76	92.75	2
83565	22/12/1994	1200	60.2	sv	21.6	sv	sv	sv	sv	sv
83565	23/12/1994	0	sv	33.4	sv	6.9	0.9	26.32	77.25	1.333.333
83565	23/12/1994	1200	37.8	sv	22.4	sv	sv	sv	sv	sv
83565	24/12/1994	0	sv	33.8	sv	11.2	3.2	27.88	66.25	1
83565	24/12/1994	1200	0	sv	22	sv	sv	sv	sv	sv
83565	25/12/1994	0	sv	34.2	sv	11.1	4.6	27.6	65.75	0.333333
83565	25/12/1994	1200	0	sv	23.6	sv	sv	sv	sv	sv
83565	26/12/1994	0	sv	31.6	sv	8.6	4.4	26.36	74.5	1.333.333
83565	26/12/1994	1200	23.2	sv	22.4	sv	sv	sv	sv	sv
83565	27/12/1994	0	sv	31	sv	1.8	3.9	25.24	81.5	1
83565	27/12/1994	1200	0.6	sv	23	sv	sv	sv	sv	sv
83565	28/12/1994	0	sv	31.2	sv	7.9	3	24.2	79	2
83565	28/12/1994	1200	15.2	sv	21.2	sv	sv	sv	sv	sv
83565	29/12/1994	0	sv	31	sv	2.3	3.8	24.68	78.75	1.666.667
83565	29/12/1994	1200	20.8	sv	21.8	sv	sv	sv	sv	sv
83565	30/12/1994	0	sv	33.6	sv	3	3.1	25.6	81.25	0.666667
83565	30/12/1994	1200	1.4	sv	22.8	sv	sv	sv	sv	sv
83565	31/12/1994	0	sv	30.2	sv	2.2	2	24.36	92	0.666667
83565	31/12/1994	1200	23.6	sv	22.2	sv	sv	sv	sv	sv
83565	01/01/1995	0	sv	30.2	sv	3	1.6	25.56	83.75	1.666.667
83565	01/01/1995	1200	8.8	sv	22.2	sv	sv	sv	sv	sv
83565	02/01/1995	0	sv	32	sv	5.4	2.3	26.6	76	0.666667
83565	02/01/1995	1200	14	sv	22.6	sv	sv	sv	sv	sv
83565	03/01/1995	0	sv	33	sv	5.6	3.7	26.6	78.5	0.666667
83565	03/01/1995	1200	0	sv	23	sv	sv	sv	sv	sv
83565	04/01/1995	0	sv	29.6	sv	1.1	2.7	24.28	89.5	0.333333
83565	04/01/1995	1200	30.8	sv	22.2	sv	sv	sv	sv	sv
83565	05/01/1995	0	sv	32.6	sv	4.3	1.6	26.16	80.5	0.666667
83565	05/01/1995	1200	10	sv	21.8	sv	sv	sv	sv	sv
83565	06/01/1995	0	sv	32.6	sv	6.3	2.5	26.36	80.5	1.333.333
83565	06/01/1995	1200	0.8	sv	22.8	sv	sv	sv	sv	sv
83565	07/01/1995	0	sv	33.2	sv	8.4	2.4	26.04	80.75	2.666.667
83565	07/01/1995	1200	21.2	sv	22.2	sv	sv	sv	sv	sv
83565	08/01/1995	0	sv	32.4	sv	2.1	3.1	25.8	82	1.333.333
83565	08/01/1995	1200	9	sv	23.2	sv	sv	sv	sv	sv
83565	09/01/1995	0	sv	30.6	sv	3.1	2.5	24.88	84	2
83565	09/01/1995	1200	14	sv	21.8	sv	sv	sv	sv	sv
83565	10/01/1995	0	sv	32.4	sv	5.7	2.6	26.28	76.75	1
83565	10/01/1995	1200	1.8	sv	22.2	sv	sv	sv	sv	sv
83565	11/01/1995	0	sv	31.8	sv	4.6	3.1	26.4	80.25	1.666.667
83565	11/01/1995	1200	0	sv	24	sv	sv	sv	sv	sv
83565	12/01/1995	0	sv	33	sv	11.3	3.5	27.8	67.25	1
83565	12/01/1995	1200	1.4	sv	22.8	sv	sv	sv	sv	sv
83565	13/01/1995	0	sv	34.4	sv	8.7	5.1	27.08	69.5	0.666667
83565	13/01/1995	1200	0	sv	23.2	sv	sv	sv	sv	sv
83565	14/01/1995	0	sv	35	sv	10.3	4.2	28.28	67.75	0.333333
83565	14/01/1995	1200	0	sv	24.2	sv	sv	sv	sv	sv
83565	15/01/1995	0	sv	35.4	sv	12.1	4.8	29	56	0.666667
83565	15/01/1995	1200	0	sv	23.2	sv	sv	sv	sv	sv
83565	16/01/1995	0	sv	35.8	sv	11.3	6.7	29.08	56.75	1.333.333
83565	16/01/1995	1200	0	sv	24.4	sv	sv	sv	sv	sv
83565	17/01/1995	0	sv	36	sv	11.2	6.8	29.24	59.25	0.333333
83565	17/01/1995	1200	0	sv	24	sv	sv	sv	sv	sv
83565	18/01/1995	0	sv	35.6	sv	11.1	5.9	28.98	61.25	1
83565	18/01/1995	1200	0	sv	24.3	sv	sv	sv	sv	sv
83565	19/01/1995	0	sv	32.6	sv	3.6	5.6	27.36	73.5	0.333333
83565	19/01/1995	1200	0	sv	22.6	sv	sv	sv	sv	sv
83565	20/01/1995	0	sv	35.2	sv	9.9	3.9	28.36	64.5	1
83565	20/01/1995	1200	0	sv	24	sv	sv	sv	sv	sv
83565	21/01/1995	0	sv	34.2	sv	6.9	5.6	28.32	63.25	0.666667
83565	21/01/1995	1200	0	sv	23.2	sv	sv	sv	sv	sv
83565	22/01/1995	0	sv	31.6	sv	2.2	4.4	24.16	83.25	0.666667
83565	22/01/1995	1200	91.6	sv	21	sv	sv	sv	sv	sv
83565	23/01/1995	0	sv	32.6	sv	7.4	2.4	25.4	80.75	0.333333
83565	23/01/1995	1200	8	sv	22	sv	sv	sv	sv	sv
83565	24/01/1995	0	sv	33.4	sv	8.4	3.2	27.52	73	0
83565	24/01/1995	1200	7.6	sv	22.6	sv	sv	sv	sv	sv
83565	25/01/1995	0	sv	34.8	sv	11.3	4.1	28.8	67	0.333333
83565	25/01/1995	1200	0	sv	24	sv	sv	sv	sv	sv
83565	26/01/1995	0	sv	32.8	sv	5.6	4.9	26.76	75.75	1
83565	26/01/1995	1200	0	sv	23.4	sv	sv	sv	sv	sv
83565	27/01/1995	0	sv	34	sv	9.7	3.3	27.36	73.25	1
83565	27/01/1995	1200	0	sv	23.2	sv	sv	sv	sv	sv
83565	28/01/1995	0	sv	32.6	sv	5.4	4.1	26.4	77.5	0.666667
83565	28/01/1995	1200	4.6	sv	22.6	sv	sv	sv	sv	sv
83565	29/01/1995	0	sv	30	sv	0.2	2.9	25.48	84.5	0.333333
83565	29/01/1995	1200	20.2	sv	21.6	sv	sv	sv	sv	sv
83565	30/01/1995	0	sv	29.4	sv	1	2.1	25.36	92.75	0.666667
83565	30/01/1995	1200	6.2	sv	23.4	sv	sv	sv	sv	sv
83565	31/01/1995	0	sv	28.8	sv	1.2	0.9	24.36	91.5	2
83565	31/01/1995	1200	29.2	sv	22.2	sv	sv	sv	sv	sv
83565	01/02/1995	0	sv	29.6	sv	1.4	1.2	24.68	94	0.666667
