--------------------
BDMEP - INMET
--------------------
Estação           : PONTA PORA - MS (OMM: 83702)
Latitude  (graus) : -22.55
Longitude (graus) : -55.71
Altitude  (metros): 650.00
Estação Operante
Inicio de operação: 24/11/1941
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83702;26/08/1964;0000;;28;;;2.8;19.08;73;2.333333;
83702;26/08/1964;1200;3.4;;13.4;;;;;;
83702;27/08/1964;0000;;24.8;;;3;19.68;77.75;2;
83702;27/08/1964;1200;0;;16;;;;;;
83702;28/08/1964;0000;;26.8;;;3.6;19.24;73;2.666667;
83702;28/08/1964;1200;0;;14.8;;;;;;
83702;29/08/1964;0000;;31.8;;;4.9;21.52;70.5;2.333333;
83702;29/08/1964;1200;0;;16.4;;;;;;
83702;30/08/1964;0000;;28.4;;;4;20.56;74.75;2.333333;
83702;30/08/1964;1200;0;;15;;;;;;
83702;31/08/1964;0000;;30.6;;;4.8;22.2;69.75;2.666667;
83702;31/08/1964;1200;0;;16.8;;;;;;
83702;01/09/1964;0000;;29.8;;;5.3;19.96;74.5;4;
83702;01/09/1964;1200;0;;14;;;;;;
83702;02/09/1964;0000;;17;;;8.8;9.52;70.5;2.666667;
83702;02/09/1964;1200;0;;7;;;;;;
83702;03/09/1964;0000;;18.6;;;4.8;10.44;58.25;2.333333;
83702;03/09/1964;1200;0;;6.8;;;;;;
83702;04/09/1964;0000;;22.6;;;6.4;14.24;60.25;2.333333;
83702;04/09/1964;1200;0;;6.4;;;;;;
83702;05/09/1964;0000;;23.2;;;6.6;15.52;64.5;2;
83702;05/09/1964;1200;0;;7.8;;;;;;
83702;06/09/1964;0000;;30.4;;;6.6;20.52;65.5;1.333333;
83702;06/09/1964;1200;0;;10.4;;;;;;
83702;07/09/1964;0000;;26;;;6.5;19.96;72;1.666667;
83702;07/09/1964;1200;0;;17.4;;;;;;
83702;08/09/1964;0000;;20;;;4.9;17.8;87;2;
83702;08/09/1964;1200;1.2;;17;;;;;;
83702;09/09/1964;0000;;30.6;;;1;22.48;71.5;1.666667;
83702;09/09/1964;1200;2;;17.4;;;;;;
83702;10/09/1964;0000;;21.4;;;3.1;17.48;92.5;1.666667;
83702;10/09/1964;1200;0.8;;16;;;;;;
83702;11/09/1964;0000;;22.8;;;0.5;15.96;74;2.666667;
83702;11/09/1964;1200;4;;12;;;;;;
83702;12/09/1964;0000;;26.6;;;3.8;17.76;56;1.666667;
83702;12/09/1964;1200;0;;9.8;;;;;;
83702;13/09/1964;0000;;27;;;7.2;18.56;54.5;3;
83702;13/09/1964;1200;0;;11;;;;;;
83702;14/09/1964;0000;;31;;;8.7;21.96;55.75;2.333333;
83702;14/09/1964;1200;0;;12;;;;;;
83702;15/09/1964;0000;;32.2;;;8.4;24.24;61;1.666667;
83702;15/09/1964;1200;0;;18.4;;;;;;
83702;16/09/1964;0000;;32.4;;;7;25.12;55.25;1.666667;
83702;16/09/1964;1200;0;;20.8;;;;;;
83702;17/09/1964;0000;;30;;;6.7;23.72;61.5;1.333333;
83702;17/09/1964;1200;0;;19.8;;;;;;
83702;18/09/1964;0000;;31.2;;;5.8;24.28;54.25;1.333333;
83702;18/09/1964;1200;0;;19.2;;;;;;
83702;19/09/1964;0000;;34.2;;;11.3;25.28;47.75;2.666667;
83702;19/09/1964;1200;0;;19.8;;;;;;
83702;20/09/1964;0000;;24.4;;;5.4;20.08;80.75;1.666667;
83702;20/09/1964;1200;0;;18;;;;;;
83702;21/09/1964;0000;;22.8;;;3.4;19.2;80.5;1.666667;
83702;21/09/1964;1200;0;;17.4;;;;;;
83702;22/09/1964;0000;;28.8;;;1;21.32;76.5;2;
83702;22/09/1964;1200;1.6;;16.8;;;;;;
83702;23/09/1964;0000;;26.6;;;2.9;19.52;80;1.666667;
83702;23/09/1964;1200;3.4;;16.8;;;;;;
83702;24/09/1964;0000;;22;;;1.8;17.6;90.75;1.666667;
83702;24/09/1964;1200;3.6;;15.6;;;;;;
83702;25/09/1964;0000;;28;;;0.9;19.32;76.5;1.333333;
83702;25/09/1964;1200;10;;14.8;;;;;;
83702;26/09/1964;0000;;29.4;;;2.8;21.68;73.5;1.666667;
83702;26/09/1964;1200;0;;16;;;;;;
83702;27/09/1964;0000;;22.6;;;3.5;19.4;87.5;2;
83702;27/09/1964;1200;11.4;;17.6;;;;;;
83702;28/09/1964;0000;;24.8;;;1;19;79.25;1.333333;
83702;28/09/1964;1200;4;;15;;;;;;
83702;29/09/1964;0000;;28;;;3;20.8;73.5;2.666667;
83702;29/09/1964;1200;0;;14.8;;;;;;
83702;30/09/1964;0000;;22.6;;;3.5;18.28;90.25;2.666667;
83702;30/09/1964;1200;3;;15.8;;;;;;
83702;01/10/1964;0000;;19;;;0.5;15.8;85;2.666667;
83702;01/10/1964;1200;9;;13;;;;;;
83702;02/10/1964;0000;;22.4;;;2.2;17.24;73.25;1.666667;
83702;02/10/1964;1200;0;;14.8;;;;;;
83702;03/10/1964;0000;;25.4;;;4.1;18.4;59;1.666667;
83702;03/10/1964;1200;0;;14.8;;;;;;
83702;04/10/1964;0000;;27;;;5.5;20.56;63.5;2.333333;
83702;04/10/1964;1200;0;;14;;;;;;
83702;05/10/1964;0000;;26.4;;;7;19.6;68.5;1.333333;
83702;05/10/1964;1200;0;;14.4;;;;;;
83702;06/10/1964;0000;;28.4;;;4.5;21.96;66.5;2;
83702;06/10/1964;1200;0.3;;17;;;;;;
83702;07/10/1964;0000;;26.4;;;4.3;20.32;67.75;2;
83702;07/10/1964;1200;0;;14.8;;;;;;
83702;08/10/1964;0000;;26.8;;;6.5;18.08;55.75;2.333333;
83702;08/10/1964;1200;0;;11;;;;;;
83702;09/10/1964;0000;;27.6;;;6.7;17.68;56.75;0.666667;
83702;09/10/1964;1200;0;;10;;;;;;
83702;10/10/1964;0000;;28.6;;;5.5;19.96;61;2;
83702;10/10/1964;1200;0;;10.4;;;;;;
83702;11/10/1964;0000;;28.8;;;6.1;19.84;57;2;
83702;11/10/1964;1200;0;;11.2;;;;;;
83702;12/10/1964;0000;;28.4;;;6.7;20.2;46;1.666667;
83702;12/10/1964;1200;0;;12.4;;;;;;
83702;13/10/1964;0000;;28.6;;;7.4;20.96;39;2;
83702;13/10/1964;1200;0;;14.2;;;;;;
83702;14/10/1964;0000;;29.4;;;7;21.24;50.75;2;
83702;14/10/1964;1200;0;;14;;;;;;
83702;15/10/1964;0000;;30;;;7;21.6;55.75;2.666667;
83702;15/10/1964;1200;0;;16;;;;;;
83702;16/10/1964;0000;;30.6;;;7;22.48;50.5;2.333333;
83702;16/10/1964;1200;0;;15.4;;;;;;
83702;17/10/1964;0000;;32.4;;;7.8;24.12;50.25;1.666667;
83702;17/10/1964;1200;0;;17;;;;;;
83702;18/10/1964;0000;;25.6;;;7.7;21.48;78.25;1.666667;
83702;18/10/1964;1200;0;;18.2;;;;;;
83702;19/10/1964;0000;;26.6;;;2.8;20.64;83;2.333333;
83702;19/10/1964;1200;9.2;;17.2;;;;;;
83702;20/10/1964;0000;;25.8;;;1.8;19.8;87;1.666667;
83702;20/10/1964;1200;11.4;;17.6;;;;;;
83702;21/10/1964;0000;;17.6;;;1.2;14.12;81.25;3;
83702;21/10/1964;1200;23.2;;12;;;;;;
83702;22/10/1964;0000;;23;;;2;14.76;66.25;1.666667;
83702;22/10/1964;1200;0;;8.4;;;;;;
83702;23/10/1964;0000;;28.4;;;3.7;19.44;56.5;1.666667;
83702;23/10/1964;1200;0;;10.6;;;;;;
83702;24/10/1964;0000;;31.4;;;6.2;23.28;57;1.333333;
83702;24/10/1964;1200;0;;16.2;;;;;;
83702;25/10/1964;0000;;32.6;;;6.6;26.36;59.25;3;
83702;25/10/1964;1200;0;;19.4;;;;;;
83702;26/10/1964;0000;;33.6;;;7.6;27.44;64;2.333333;
83702;26/10/1964;1200;0;;23.4;;;;;;
83702;27/10/1964;0000;;26.2;;;4.9;20.56;84.5;3;
83702;27/10/1964;1200;29.2;;18.4;;;;;;
83702;28/10/1964;0000;;28;;;1.1;22.24;76.25;2.666667;
83702;28/10/1964;1200;3.4;;17;;;;;;
83702;29/10/1964;0000;;30.4;;;3.4;24.08;77.25;2.666667;
83702;29/10/1964;1200;0;;19.4;;;;;;
83702;30/10/1964;0000;;27.8;;;4.5;22.52;71.75;2;
83702;30/10/1964;1200;8.6;;18;;;;;;
83702;31/10/1964;0000;;30;;;3.1;23.64;74;2;
83702;31/10/1964;1200;0;;18.8;;;;;;
83702;01/11/1964;0000;;27.4;;;3.7;20.92;59;2.666667;
83702;01/11/1964;1200;0;;16.8;;;;;;
83702;02/11/1964;0000;;29.8;;;8.3;21.36;52.75;1.666667;
83702;02/11/1964;1200;0;;14.4;;;;;;
83702;03/11/1964;0000;;29;;;6;21.24;60;3.333333;
83702;03/11/1964;1200;0;;15;;;;;;
83702;04/11/1964;0000;;28.4;;;6.5;22.56;76.75;4;
83702;04/11/1964;1200;0;;17;;;;;;
83702;05/11/1964;0000;;22.4;;;5;15.44;93.5;2.666667;
83702;05/11/1964;1200;99.8;;12.6;;;;;;
83702;06/11/1964;0000;;25.4;;;0;18.56;74.75;2;
83702;06/11/1964;1200;38;;15.4;;;;;;
83702;07/11/1964;0000;;29.4;;;4;21.52;54;1.666667;
83702;07/11/1964;1200;0;;14.2;;;;;;
83702;08/11/1964;0000;;31.6;;;6.3;23.2;53.5;1.666667;
83702;08/11/1964;1200;0;;15.8;;;;;;
83702;09/11/1964;0000;;29.4;;;7.7;22.44;52.75;2;
83702;09/11/1964;1200;0;;17.4;;;;;;
83702;10/11/1964;0000;;25.6;;;8.8;18.68;49.5;2.333333;
83702;10/11/1964;1200;0;;13;;;;;;
83702;11/11/1964;0000;;26.8;;;8;18.28;53.25;2.333333;
83702;11/11/1964;1200;0;;10;;;;;;
83702;12/11/1964;0000;;26.4;;;5.8;18.28;59.75;2.666667;
83702;12/11/1964;1200;0;;11.4;;;;;;
83702;13/11/1964;0000;;31.4;;;6;22.6;51.75;1.666667;
83702;13/11/1964;1200;0;;13.4;;;;;;
83702;14/11/1964;0000;;29.6;;;6.5;22.92;65.5;1.666667;
83702;14/11/1964;1200;0;;18.6;;;;;;
83702;15/11/1964;0000;;22.8;;;4;18.68;83.5;3;
83702;15/11/1964;1200;0;;16.4;;;;;;
83702;16/11/1964;0000;;27;;;1.8;19.44;78;1.666667;
83702;16/11/1964;1200;0.4;;14.2;;;;;;
83702;17/11/1964;0000;;28.4;;;3;21.72;74.25;2;
83702;17/11/1964;1200;0;;17;;;;;;
83702;18/11/1964;0000;;31.6;;;2.4;24.12;77.25;2.333333;
83702;18/11/1964;1200;0;;20.4;;;;;;
83702;19/11/1964;0000;;30.6;;;2.8;23.4;81.25;1.666667;
83702;19/11/1964;1200;27.4;;19.8;;;;;;
83702;20/11/1964;0000;;28.6;;;1.7;22.4;89;1.666667;
83702;20/11/1964;1200;20.4;;19;;;;;;
83702;21/11/1964;0000;;24.6;;;1.7;19.8;80;2;
83702;21/11/1964;1200;13;;15;;;;;;
83702;22/11/1964;0000;;28.8;;;2.6;22.44;68;2;
83702;22/11/1964;1200;0;;16.4;;;;;;
83702;23/11/1964;0000;;29.6;;;3.9;22.68;67.5;2;
83702;23/11/1964;1200;0;;18;;;;;;
83702;24/11/1964;0000;;30.4;;;4.1;23.4;60.75;2;
83702;24/11/1964;1200;0;;17.8;;;;;;
83702;25/11/1964;0000;;31.4;;;5.1;24.32;58.25;1.333333;
83702;25/11/1964;1200;0;;18;;;;;;
83702;26/11/1964;0000;;30.2;;;5;22.64;62.25;3;
83702;26/11/1964;1200;0;;17.2;;;;;;
83702;27/11/1964;0000;;32.4;;;6.8;25.04;65;2;
83702;27/11/1964;1200;0;;18.4;;;;;;
83702;28/11/1964;0000;;32.4;;;4.8;25.16;66.25;2.666667;
83702;28/11/1964;1200;0;;19.2;;;;;;
83702;29/11/1964;0000;;29.4;;;4;24.52;75.25;2;
83702;29/11/1964;1200;0;;20.6;;;;;;
83702;30/11/1964;0000;;27.4;;;3.5;21.64;79.75;1.666667;
83702;30/11/1964;1200;0.6;;19.2;;;;;;
83702;01/12/1964;0000;;26.4;;;1.4;21.72;80.5;2;
83702;01/12/1964;1200;2.2;;18.6;;;;;;
83702;02/12/1964;0000;;28.6;;;2.5;24.36;78.25;2.666667;
83702;02/12/1964;1200;0;;20.4;;;;;;
83702;03/12/1964;0000;;24;;;2.3;19.56;87.5;2.333333;
83702;03/12/1964;1200;60.4;;18;;;;;;
83702;04/12/1964;0000;;21.2;;;0.6;16.8;90.5;2.666667;
83702;04/12/1964;1200;8.4;;12.4;;;;;;
83702;05/12/1964;0000;;26.4;;;1.1;19.92;75.5;3.333333;
83702;05/12/1964;1200;0.4;;14.8;;;;;;
83702;06/12/1964;0000;;29.8;;;4;22.08;73;2;
83702;06/12/1964;1200;0;;15.6;;;;;;
83702;07/12/1964;0000;;30;;;3.8;23.4;70.5;2.333333;
83702;07/12/1964;1200;0;;17.4;;;;;;
83702;08/12/1964;0000;;32.4;;;3.9;25.04;69.75;2;
83702;08/12/1964;1200;0;;17.8;;;;;;
83702;09/12/1964;0000;;28;;;5.3;23.68;72.25;2.333333;
83702;09/12/1964;1200;0.4;;21;;;;;;
83702;10/12/1964;0000;;31.4;;;3;25.04;67.25;1.666667;
83702;10/12/1964;1200;0;;18.4;;;;;;
83702;11/12/1964;0000;;29.4;;;3.8;24.04;76.25;2.666667;
83702;11/12/1964;1200;0;;20;;;;;;
83702;12/12/1964;0000;;26;;;3.1;20.64;89;3;
83702;12/12/1964;1200;0;;17.4;;;;;;
83702;13/12/1964;0000;;23;;;1.5;17.36;78.5;2.666667;
83702;13/12/1964;1200;28;;14;;;;;;
83702;14/12/1964;0000;;26.6;;;2.6;19.68;58.5;2.333333;
83702;14/12/1964;1200;0;;12.4;;;;;;
83702;15/12/1964;0000;;29;;;2.9;21.4;71.25;2.666667;
83702;15/12/1964;1200;0;;16;;;;;;
83702;16/12/1964;0000;;31;;;3.6;24.08;75.75;2.333333;
83702;16/12/1964;1200;0;;18.4;;;;;;
83702;17/12/1964;0000;;30;;;3.2;23.92;84.5;2.666667;
83702;17/12/1964;1200;0;;20.8;;;;;;
83702;18/12/1964;0000;;29.8;;;2.7;24;71.5;1;
83702;18/12/1964;1200;5.6;;19.4;;;;;;
83702;19/12/1964;0000;;29.6;;;3.9;23.76;82;1.666667;
83702;19/12/1964;1200;0;;19.8;;;;;;
83702;20/12/1964;0000;;30;;;2.2;22.68;83.25;2.333333;
83702;20/12/1964;1200;12.8;;19;;;;;;
83702;21/12/1964;0000;;26;;;1.1;21.28;84.5;1.333333;
83702;21/12/1964;1200;45;;18;;;;;;
83702;22/12/1964;0000;;28.8;;;0.8;22.92;79.5;1.666667;
83702;22/12/1964;1200;11;;19;;;;;;
83702;23/12/1964;0000;;28.6;;;1.4;22.48;78;2.666667;
83702;23/12/1964;1200;0;;18.2;;;;;;
83702;24/12/1964;0000;;29.6;;;1.5;24.4;79.75;2;
83702;24/12/1964;1200;0;;20.4;;;;;;
83702;25/12/1964;0000;;28.8;;;3.1;24.88;80;1.666667;
83702;25/12/1964;1200;0;;21.4;;;;;;
83702;26/12/1964;0000;;30.8;;;2.9;22.76;80.25;3;
83702;26/12/1964;1200;10.8;;19;;;;;;
83702;27/12/1964;0000;;24.2;;;2.5;21.6;91;2.666667;
83702;27/12/1964;1200;43.8;;18.2;;;;;;
83702;28/12/1964;0000;;28.4;;;0.6;22.12;79;2.666667;
83702;28/12/1964;1200;12.2;;19;;;;;;
83702;29/12/1964;0000;;24.6;;;1.9;19.04;77.25;2.333333;
83702;29/12/1964;1200;10.2;;15.2;;;;;;
83702;30/12/1964;0000;;26.4;;;2.9;20.84;71.75;1.666667;
83702;30/12/1964;1200;0;;15.2;;;;;;
83702;31/12/1964;0000;;29.6;;;3;23.32;70;0.666667;
83702;31/12/1964;1200;0;;17.4;;;;;;
83702;01/01/1965;0000;;29.6;;;3.4;23.48;76.25;1.666667;
83702;01/01/1965;1200;0;;19;;;;;;
83702;02/01/1965;0000;;28;;;2.8;23.52;78.25;1.333333;
83702;02/01/1965;1200;1.4;;19;;;;;;
83702;03/01/1965;0000;;30;;;3.1;22.64;85.75;2.666667;
83702;03/01/1965;1200;0;;19.4;;;;;;
83702;04/01/1965;0000;;25.8;;;2.2;20.6;77.5;2;
83702;04/01/1965;1200;14.8;;17.4;;;;;;
83702;05/01/1965;0000;;30;;;3.3;22.2;69;2.666667;
83702;05/01/1965;1200;0;;16;;;;;;
83702;06/01/1965;0000;;29.8;;;3.3;22.8;73;2;
83702;06/01/1965;1200;0;;17.4;;;;;;
83702;07/01/1965;0000;;30.4;;;3.5;21.96;78.5;3.333333;
83702;07/01/1965;1200;0;;18;;;;;;
83702;08/01/1965;0000;;23.6;;;2.3;18.56;85.25;3.333333;
83702;08/01/1965;1200;20;;16.4;;;;;;
83702;09/01/1965;0000;;26;;;2.9;19.48;65;2.333333;
83702;09/01/1965;1200;3;;13.4;;;;;;
83702;10/01/1965;0000;;28.8;;;4.9;20.8;64.5;2.333333;
83702;10/01/1965;1200;0;;12.8;;;;;;
83702;11/01/1965;0000;;30;;;4.1;22.52;65;1.666667;
83702;11/01/1965;1200;0;;14.6;;;;;;
83702;12/01/1965;0000;;31;;;3.9;23.52;75.75;2.333333;
83702;12/01/1965;1200;0;;18.4;;;;;;
83702;13/01/1965;0000;;29.2;;;3.1;22.28;89.75;2;
83702;13/01/1965;1200;0;;18.8;;;;;;
83702;14/01/1965;0000;;29.6;;;1.6;22.24;82.25;2;
83702;14/01/1965;1200;12;;18;;;;;;
83702;15/01/1965;0000;;30.8;;;1.5;23.72;80.5;2;
83702;15/01/1965;1200;2.8;;18.2;;;;;;
83702;16/01/1965;0000;;26.4;;;3.3;21.48;90.5;2.333333;
83702;16/01/1965;1200;0;;19.4;;;;;;
83702;17/01/1965;0000;;24.6;;;1.2;20.52;91.25;1.333333;
83702;17/01/1965;1200;10.2;;18.4;;;;;;
83702;18/01/1965;0000;;27.6;;;0.4;22.28;85;1.333333;
83702;18/01/1965;1200;45.2;;19.4;;;;;;
83702;19/01/1965;0000;;30;;;1.2;23.84;76.5;1.333333;
83702;19/01/1965;1200;20;;19.8;;;;;;
83702;20/01/1965;0000;;31.6;;;4.9;25.56;66.5;2.666667;
83702;20/01/1965;1200;0;;19.2;;;;;;
83702;21/01/1965;0000;;31.4;;;3.8;25.28;59.5;1.666667;
83702;21/01/1965;1200;0;;19.8;;;;;;
83702;22/01/1965;0000;;31.4;;;3.8;25.2;64.75;2.333333;
83702;22/01/1965;1200;0;;19.4;;;;;;
83702;23/01/1965;0000;;31.8;;;5;25.76;68.75;1;
83702;23/01/1965;1200;0;;20.6;;;;;;
83702;24/01/1965;0000;;31.8;;;3.2;25.6;75.75;2.333333;
83702;24/01/1965;1200;0;;20.8;;;;;;
83702;25/01/1965;0000;;29;;;2.2;23.6;78.5;1.666667;
83702;25/01/1965;1200;7.4;;20.4;;;;;;
83702;26/01/1965;0000;;31;;;1.5;23.8;77.25;2;
83702;26/01/1965;1200;8.6;;20.2;;;;;;
83702;27/01/1965;0000;;29.4;;;2.2;22.92;86.75;1.333333;
83702;27/01/1965;1200;2.2;;20;;;;;;
83702;28/01/1965;0000;;29.4;;;1;22.2;81.25;2.333333;
83702;28/01/1965;1200;28;;19;;;;;;
83702;29/01/1965;0000;;26.2;;;1.2;21;93.75;1.666667;
83702;29/01/1965;1200;1.2;;19;;;;;;
83702;30/01/1965;0000;;26.2;;;0.5;22.04;85;2;
83702;30/01/1965;1200;37.4;;20;;;;;;
83702;31/01/1965;0000;;27.2;;;1.6;22.88;88.75;1.333333;
83702;31/01/1965;1200;5.8;;20.6;;;;;;
83702;01/02/1965;0000;;29.4;;;0.8;24.32;78;1.666667;
83702;01/02/1965;1200;2.2;;21;;;;;;
83702;02/02/1965;0000;;31;;;2.5;25.56;72.75;1.666667;
83702;02/02/1965;1200;0;;21;;;;;;
83702;03/02/1965;0000;;31.8;;;3.8;25.96;71.75;1.666667;
83702;03/02/1965;1200;0;;21.8;;;;;;
83702;04/02/1965;0000;;30;;;3.6;23.84;83.25;2;
83702;04/02/1965;1200;0;;21.4;;;;;;
83702;05/02/1965;0000;;29.4;;;2.6;23.28;76.25;1;
83702;05/02/1965;1200;31.4;;18.4;;;;;;
83702;06/02/1965;0000;;31;;;2.2;24.16;74;1;
83702;06/02/1965;1200;0;;18;;;;;;
83702;07/02/1965;0000;;31.8;;;4;25.04;65;1.666667;
83702;07/02/1965;1200;0;;18.6;;;;;;
83702;08/02/1965;0000;;33.4;;;5.4;26.08;67.25;1;
83702;08/02/1965;1200;0;;20.2;;;;;;
83702;09/02/1965;0000;;31.8;;;5;25.16;70;1.333333;
83702;09/02/1965;1200;0;;21;;;;;;
83702;10/02/1965;0000;;31.6;;;3.3;25.56;68.5;1.333333;
83702;10/02/1965;1200;0;;20.6;;;;;;
83702;11/02/1965;0000;;32.2;;;3.8;25.64;68.25;1.666667;
83702;11/02/1965;1200;0;;19.8;;;;;;
83702;12/02/1965;0000;;27.4;;;3.7;23.28;79.5;2.333333;
83702;12/02/1965;1200;0;;21;;;;;;
83702;13/02/1965;0000;;29.8;;;2.2;24.68;77.25;2.666667;
83702;13/02/1965;1200;0;;20;;;;;;
83702;14/02/1965;0000;;27.6;;;3.4;21.52;90;1.666667;
83702;14/02/1965;1200;48.4;;18.4;;;;;;
83702;15/02/1965;0000;;30.6;;;0.8;24.32;78.75;1.333333;
83702;15/02/1965;1200;14.6;;19.6;;;;;;
83702;16/02/1965;0000;;31.2;;;2.7;25.2;75.5;1;
83702;16/02/1965;1200;0;;20.4;;;;;;
83702;17/02/1965;0000;;26;;;3;20.72;89.5;1.666667;
83702;17/02/1965;1200;14.8;;18;;;;;;
83702;18/02/1965;0000;;30;;;0.4;23.12;75.5;1;
83702;18/02/1965;1200;46;;18.6;;;;;;
83702;19/02/1965;0000;;29.6;;;2.3;22.8;75.5;2;
83702;19/02/1965;1200;0;;18.8;;;;;;
83702;20/02/1965;0000;;30.6;;;3.8;23.04;72;2;
83702;20/02/1965;1200;0;;16.8;;;;;;
83702;21/02/1965;0000;;31.4;;;3;22.84;86.25;1.666667;
83702;21/02/1965;1200;0;;17.8;;;;;;
83702;22/02/1965;0000;;26.6;;;2;22.12;83.25;2;
83702;22/02/1965;1200;9;;19.2;;;;;;
83702;23/02/1965;0000;;27.6;;;1.2;23.48;79.75;2;
83702;23/02/1965;1200;7.4;;20.4;;;;;;
83702;24/02/1965;0000;;29.6;;;1.5;23.56;77.25;1.333333;
83702;24/02/1965;1200;7.8;;20.2;;;;;;
83702;25/02/1965;0000;;29;;;1.5;22.32;90;1.333333;
83702;25/02/1965;1200;13;;19.8;;;;;;
83702;26/02/1965;0000;;29;;;0.6;22.84;83.5;1.666667;
83702;26/02/1965;1200;28.6;;20;;;;;;
83702;27/02/1965;0000;;29.8;;;2;24.76;76.25;2.333333;
83702;27/02/1965;1200;0;;20.2;;;;;;
83702;28/02/1965;0000;;29.4;;;3.1;23.48;80;2.333333;
83702;28/02/1965;1200;0;;21;;;;;;
83702;01/03/1965;0000;;29.4;;;2.7;22.36;87.25;2;
83702;01/03/1965;1200;10.6;;19;;;;;;
83702;02/03/1965;0000;;28.6;;;1.2;22.52;86.25;2;
83702;02/03/1965;1200;7.8;;20.2;;;;;;
83702;03/03/1965;0000;;26.4;;;2;21.16;84;2;
83702;03/03/1965;1200;18.8;;17.6;;;;;;
83702;04/03/1965;0000;;29.6;;;1.6;22.4;81.25;2;
83702;04/03/1965;1200;0;;17.4;;;;;;
83702;05/03/1965;0000;;26.4;;;1.8;21.28;85.25;1.666667;
83702;05/03/1965;1200;14.4;;19.4;;;;;;
83702;06/03/1965;0000;;29;;;0.8;22.64;79.75;1.666667;
83702;06/03/1965;1200;1.6;;18.8;;;;;;
83702;07/03/1965;0000;;30.6;;;1.8;23.64;77.25;2;
83702;07/03/1965;1200;3.6;;19.8;;;;;;
83702;08/03/1965;0000;;29;;;2.3;22.8;84;1.666667;
83702;08/03/1965;1200;0;;18.4;;;;;;
83702;09/03/1965;0000;;24.4;;;1.7;19.16;84.75;2.333333;
83702;09/03/1965;1200;31.6;;17.6;;;;;;
83702;10/03/1965;0000;;22;;;2;15.2;68.25;1.666667;
83702;10/03/1965;1200;0;;9.6;;;;;;
83702;11/03/1965;0000;;26;;;3.6;17.36;65.75;1;
83702;11/03/1965;1200;0;;10;;;;;;
83702;12/03/1965;0000;;28.6;;;4.2;19.24;64.75;1.333333;
83702;12/03/1965;1200;0;;11.6;;;;;;
83702;13/03/1965;0000;;30.2;;;3.6;21.28;64.25;1.666667;
83702;13/03/1965;1200;0;;13.4;;;;;;
83702;14/03/1965;0000;;31.6;;;4;22.64;68.25;2;
83702;14/03/1965;1200;0;;15.4;;;;;;
83702;15/03/1965;0000;;31.6;;;3.8;23.96;69.75;2.666667;
83702;15/03/1965;1200;0;;19;;;;;;
83702;16/03/1965;0000;;30.4;;;3.6;23;70.5;1;
83702;16/03/1965;1200;0;;17.4;;;;;;
83702;17/03/1965;0000;;31;;;3.8;23.44;70.5;1.666667;
83702;17/03/1965;1200;0;;18.4;;;;;;
83702;18/03/1965;0000;;26.4;;;3.9;21.56;82.75;2;
83702;18/03/1965;1200;0;;19.4;;;;;;
83702;19/03/1965;0000;;26.4;;;1;19.76;90.25;1.666667;
83702;19/03/1965;1200;2.2;;16;;;;;;
83702;20/03/1965;0000;;27.4;;;0.9;21.08;79.75;1.333333;
83702;20/03/1965;1200;0;;17;;;;;;
83702;21/03/1965;0000;;29.4;;;2;20.92;84;2.333333;
83702;21/03/1965;1200;0;;18;;;;;;
83702;22/03/1965;0000;;22.4;;;1.6;19.2;89.5;1.666667;
83702;22/03/1965;1200;38.4;;18;;;;;;
83702;23/03/1965;0000;;27.4;;;0.4;20.4;78.5;1.333333;
83702;23/03/1965;1200;6;;15.4;;;;;;
83702;24/03/1965;0000;;27.8;;;2.2;21.24;70.5;1.666667;
83702;24/03/1965;1200;0;;16.2;;;;;;
83702;25/03/1965;0000;;25.6;;;3.5;18.6;69.75;2;
83702;25/03/1965;1200;0;;14.8;;;;;;
83702;26/03/1965;0000;;24.6;;;3.4;18;74.25;1.333333;
83702;26/03/1965;1200;0;;13.4;;;;;;
83702;27/03/1965;0000;;25.6;;;3.4;18.84;66;2.333333;
83702;27/03/1965;1200;0;;13.8;;;;;;
83702;28/03/1965;0000;;24;;;4.4;17.36;64.25;2;
83702;28/03/1965;1200;0;;12.6;;;;;;
83702;29/03/1965;0000;;24.6;;;4.3;17.12;65.25;1.333333;
83702;29/03/1965;1200;0;;10.4;;;;;;
83702;30/03/1965;0000;;28;;;3.9;19.96;65;1.333333;
83702;30/03/1965;1200;0;;13.4;;;;;;
83702;31/03/1965;0000;;27.4;;;3.7;20.68;60;1.666667;
83702;31/03/1965;1200;0;;14.8;;;;;;
83702;01/04/1965;0000;;29.4;;;5;21.6;59.25;1;
83702;01/04/1965;1200;0;;14.8;;;;;;
83702;02/04/1965;0000;;29.6;;;4.2;21.68;63.25;1;
83702;02/04/1965;1200;0;;15.4;;;;;;
83702;03/04/1965;0000;;30;;;4.5;22.24;67;1;
83702;03/04/1965;1200;0;;16.8;;;;;;
83702;04/04/1965;0000;;30.4;;;3.2;23.48;68.5;1.333333;
83702;04/04/1965;1200;0;;18;;;;;;
