Estacao	Data	Hora	TempBulboSeco	TempBulboUmido	UmidadeRelativa	PressaoAtmEstacao	DirecaoVento	VelocidadeVento	Nebulosidade
83513	18/06/1997	0	24.8	24.3	96	sv	0	0	0
83513	18/06/1997	1200	22.4	22.3	99	sv	9	1	0
83513	18/06/1997	1800	30.7	25.7	66	sv	36	4	2
83513	19/06/1997	0	25	24.1	92	sv	0	0	0
83513	19/06/1997	1200	25.2	23.9	89	sv	36	1	0
83513	19/06/1997	1800	30.9	24.7	58	sv	36	5	4
83513	20/06/1997	0	25.8	24.1	86	sv	5	2	0
83513	20/06/1997	1200	25	23.7	89	sv	36	1	0
83513	20/06/1997	1800	30.5	24.9	62	sv	36	8	2
83513	21/06/1997	0	25.2	23.5	86	sv	36	1	0
83513	21/06/1997	1200	25.4	22.7	78	sv	5	2	0
83513	21/06/1997	1800	30.6	25.1	62	sv	36	6	4
83513	22/06/1997	0	25.2	23.7	88	sv	5	1	0
83513	22/06/1997	1200	25.6	23.1	80	sv	36	3	0
83513	22/06/1997	1800	30.6	25.7	66	sv	36	4	6
83513	23/06/1997	0	25.8	23.9	85	sv	0	0	0
83513	23/06/1997	1200	23.6	21.7	84	sv	5	3	2
83513	23/06/1997	1800	30.5	24.5	59	sv	36	3	2
83513	24/06/1997	0	24.8	22.7	83	sv	36	1	0
83513	24/06/1997	1200	24	21.1	76	sv	36	4	0
83513	24/06/1997	1800	29.9	24.5	63	sv	36	4	0
83513	25/06/1997	0	23.4	22.5	92	sv	0	0	0
83513	25/06/1997	1200	22.4	21.9	95	sv	5	1	2
83513	25/06/1997	1800	30.3	25.1	64	sv	36	3	2
83513	26/06/1997	0	23.6	23.1	96	sv	0	0	0
83513	26/06/1997	1200	22.6	20.9	85	sv	5	1	4
83513	26/06/1997	1800	29.9	23.5	56	sv	36	3	2
83513	27/06/1997	0	23	21.5	87	sv	5	1	0
83513	27/06/1997	1200	22	20.9	90	sv	0	0	2
83513	27/06/1997	1800	27	23.5	73	sv	32	3	8
83513	28/06/1997	0	21	20.3	93	sv	14	3	0
83513	28/06/1997	1200	19.8	19.5	97	sv	0	0	10
83513	28/06/1997	1800	21.4	20.1	88	sv	27	1	10
83513	29/06/1997	0	18.4	17.7	93	sv	14	2	10
83513	29/06/1997	1200	16.6	15.5	89	sv	0	0	10
83513	29/06/1997	1800	18.8	17.5	87	sv	27	1	10
83513	30/06/1997	0	17	16.1	91	sv	23	2	0
83513	30/06/1997	1200	16.4	15.7	93	sv	18	3	10
83513	30/06/1997	1800	18	16.5	85	sv	23	1	10
83513	01/07/1997	0	15.6	14.9	92	sv	0	0	10
83513	01/07/1997	1200	16.2	15.9	97	sv	0	0	10
83513	01/07/1997	1800	24	20.5	71	sv	36	2	5
83513	02/07/1997	0	18.7	17.9	92	sv	0	0	4
83513	02/07/1997	1200	19	18.9	99	sv	36	1	0
83513	02/07/1997	1800	28	22.7	62	sv	36	3	4
83513	03/07/1997	0	20.9	20.2	93	sv	0	0	0
83513	03/07/1997	1200	20	19.7	97	sv	36	1	4
83513	03/07/1997	1800	27.2	22.5	65	sv	32	2	2
83513	04/07/1997	0	21.4	20.7	94	sv	5	1	0
83513	04/07/1997	1200	21.4	20.8	94	sv	0	0	0
83513	04/07/1997	1800	30.7	24.8	60	sv	5	1	2
83513	05/07/1997	0	23.1	22.3	93	sv	0	0	0
83513	05/07/1997	1200	22	20.7	88	sv	9	1	0
83513	05/07/1997	1800	31.1	23.7	52	sv	5	2	0
83513	06/07/1997	0	20.8	19.7	90	sv	0	0	0
83513	06/07/1997	1200	20.3	19	88	sv	9	1	0
83513	06/07/1997	1800	31.1	22.9	47	sv	5	3	0
83513	07/07/1997	0	20.5	19.6	92	sv	0	0	0
83513	07/07/1997	1200	21.2	20.1	90	sv	0	0	6
83513	07/07/1997	1800	29.6	22.7	53	sv	5	2	6
83513	08/07/1997	0	20.9	20	92	sv	0	0	0
83513	08/07/1997	1200	21.9	19.3	77	sv	5	1	2
83513	08/07/1997	1800	30.1	22.4	49	sv	5	3	3
83513	09/07/1997	0	20.2	18.8	87	sv	0	0	4
83513	09/07/1997	1200	17.8	17.3	95	sv	0	0	7
83513	09/07/1997	1800	30.7	22.5	47	sv	36	2	3
83513	10/07/1997	0	21.2	20.1	90	sv	0	0	0
83513	10/07/1997	1200	23.2	20.1	74	sv	5	2	3
83513	10/07/1997	1800	30.9	23.1	49	sv	5	2	0
83513	11/07/1997	0	21.2	20.1	90	sv	0	0	0
83513	11/07/1997	1200	21.2	19.9	88	sv	0	0	0
83513	11/07/1997	1800	30.5	22.5	48	sv	0	0	3
83513	12/07/1997	0	19.2	18.1	89	sv	0	0	0
83513	12/07/1997	1200	19.2	18.1	89	sv	9	1	0
83513	12/07/1997	1800	29.1	22.1	52	sv	5	1	0
83513	13/07/1997	0	19.2	18.1	89	sv	0	0	0
83513	13/07/1997	1200	22.2	20.1	82	sv	5	1	0
83513	13/07/1997	1800	30.1	23.1	53	sv	32	1	2
83513	14/07/1997	0	19.2	15.1	62	sv	0	0	0
83513	14/07/1997	1200	19.2	18.1	89	sv	0	0	0
83513	14/07/1997	1800	30.1	23.1	53	sv	5	2	0
83513	15/07/1997	0	22.2	19.1	73	sv	0	0	0
83513	15/07/1997	1200	21.8	19.1	76	sv	5	2	0
83513	15/07/1997	1800	30.1	22.5	49	sv	5	3	0
83513	16/07/1997	0	20.2	19.1	90	sv	0	0	0
83513	16/07/1997	1200	21.8	20.1	85	sv	5	1	8
83513	16/07/1997	1800	28.2	23.1	63	sv	5	2	6
83513	17/07/1997	0	22.2	21.1	90	sv	0	0	4
83513	17/07/1997	1200	23.2	21.1	82	sv	0	0	4
83513	17/07/1997	1800	31.7	24.7	54	sv	0	0	3
83513	18/07/1997	0	25.8	22.5	74	sv	0	0	0
83513	18/07/1997	1200	22.2	22.1	99	sv	23	3	10
83513	18/07/1997	1800	27.2	25.1	84	sv	27	3	2
83513	19/07/1997	0	27.2	24.7	81	sv	32	2	2
83513	19/07/1997	1200	21.2	21.1	99	sv	23	2	10
83513	19/07/1997	1800	27.6	24.3	75	sv	27	6	8
83513	20/07/1997	0	29.1	28.1	92	sv	23	6	5
83513	20/07/1997	1200	16	15.1	90	sv	23	6	8
83513	20/07/1997	1800	17	15.1	81	sv	23	5	8
83513	21/07/1997	0	14.6	13.8	91	sv	23	6	8
83513	21/07/1997	1200	14.8	14.2	93	sv	0	0	10
83513	21/07/1997	1800	18.2	16.1	79	sv	0	0	10
83513	22/07/1997	0	15.8	15.1	92	sv	0	0	4
83513	22/07/1997	1200	15.6	15.5	99	sv	0	0	3
83513	22/07/1997	1800	27.4	22.5	64	sv	0	0	0
83513	23/07/1997	0	18.8	18.1	93	sv	0	0	0
83513	23/07/1997	1200	20.6	19.1	86	sv	14	1	0
83513	23/07/1997	1800	31.1	24.1	54	sv	0	0	0
83513	24/07/1997	0	22.2	20.1	82	sv	0	0	0
83513	24/07/1997	1200	19.2	17.1	80	sv	0	0	0
83513	24/07/1997	1800	30.1	25.1	65	sv	9	1	0
83513	25/07/1997	0	20.4	19.7	93	sv	0	0	0
83513	25/07/1997	1200	20.8	18.9	83	sv	9	1	0
83513	25/07/1997	1800	31.1	24.3	55	sv	36	3	2
83513	26/07/1997	0	20.8	19.5	88	sv	0	0	3
83513	26/07/1997	1200	20.2	18.3	82	sv	36	4	3
83513	26/07/1997	1800	31.1	24.1	54	sv	5	2	0
83513	27/07/1997	0	21.2	19.1	81	sv	0	0	0
83513	27/07/1997	1200	20.2	19.1	90	sv	9	1	2
83513	27/07/1997	1800	31.1	23.9	53	sv	5	1	2
83513	28/07/1997	0	19	17.7	87	sv	0	0	0
83513	28/07/1997	1200	22.2	19.1	73	sv	5	1	0
83513	28/07/1997	1800	30.9	23.1	49	sv	5	2	0
83513	29/07/1997	0	19.2	19.1	99	sv	0	0	0
83513	29/07/1997	1200	23.2	20.1	74	sv	36	2	0
83513	29/07/1997	1800	30.3	23.5	54	sv	5	2	2
83513	30/07/1997	0	20.2	19.1	90	sv	0	0	0
83513	30/07/1997	1200	22.6	20.1	78	sv	5	2	0
83513	30/07/1997	1800	31.1	25.1	60	sv	5	3	0
83513	31/07/1997	0	23.6	22.1	87	sv	5	1	0
83513	31/07/1997	1200	22.8	20.8	83	sv	5	2	8
83513	31/07/1997	1800	32.3	26.9	64	sv	36	3	4
83513	01/08/1997	0	26	23.9	83	sv	0	0	4
83513	01/08/1997	1200	22.8	21.5	89	sv	36	1	2
83513	01/08/1997	1800	32	26.9	66	sv	36	2	3
83513	02/08/1997	0	24.2	23.3	92	sv	0	0	4
83513	02/08/1997	1200	23.8	21.7	82	sv	5	2	4
83513	02/08/1997	1800	31.9	25.7	59	sv	36	3	8
83513	03/08/1997	0	25.4	24.3	91	sv	0	0	8
83513	03/08/1997	1200	23.6	21.3	81	sv	36	3	10
83513	03/08/1997	1800	30	26.1	72	sv	36	3	10
83513	04/08/1997	0	25.3	23.9	88	sv	5	1	10
83513	04/08/1997	1200	19.4	18.9	95	sv	23	2	10
83513	04/08/1997	1800	19.6	19	94	sv	23	1	10
83513	05/08/1997	0	17.9	16.9	90	sv	18	2	10
83513	05/08/1997	1200	16	14.9	88	sv	18	2	10
83513	05/08/1997	1800	20.3	17.7	76	sv	18	1	10
83513	06/08/1997	0	18.4	17.1	87	sv	0	0	6
83513	06/08/1997	1200	16.2	15.3	90	sv	27	2	6
83513	06/08/1997	1800	25.2	22.1	75	sv	27	2	0
83513	07/08/1997	0	19.2	17.1	80	sv	23	2	0
83513	07/08/1997	1200	17.2	16.1	89	sv	23	3	10
83513	07/08/1997	1800	16.6	15.5	89	sv	23	3	10
83513	08/08/1997	0	14.2	13.2	89	sv	23	3	10
83513	08/08/1997	1200	15.4	14.2	87	sv	18	3	10
83513	08/08/1997	1800	20.8	17.5	71	sv	18	3	4
83513	09/08/1997	0	16.2	14.2	79	sv	18	3	0
83513	09/08/1997	1200	14.6	13.2	84	sv	18	2	0
83513	09/08/1997	1800	23.2	18.9	65	sv	14	1	4
83513	10/08/1997	0	16.6	15.3	86	sv	23	1	6
83513	10/08/1997	1200	17	15	80	sv	14	2	8
83513	10/08/1997	1800	24.8	19.1	56	sv	0	0	8
83513	11/08/1997	0	15.4	14.5	90	sv	0	0	4
83513	11/08/1997	1200	17	15.1	81	sv	9	2	6
83513	11/08/1997	1800	28.2	22.1	57	sv	5	2	4
83513	12/08/1997	0	18.2	16.1	79	sv	0	0	0
83513	12/08/1997	1200	17.2	16.1	89	sv	0	0	4
83513	12/08/1997	1800	29.1	23.1	58	sv	0	0	6
83513	13/08/1997	0	20.2	19.1	90	sv	0	0	0
83513	13/08/1997	1200	21.2	19.1	81	sv	0	0	6
83513	13/08/1997	1800	33.1	24.7	48	sv	5	2	2
83513	14/08/1997	0	20.2	19.1	90	sv	0	0	0
83513	14/08/1997	1200	21.2	18.1	73	sv	5	1	0
83513	14/08/1997	1800	33.1	26.1	56	sv	36	2	0
83513	15/08/1997	0	22.2	20.1	82	sv	0	0	6
83513	15/08/1997	1200	25	21.1	69	sv	5	2	4
83513	15/08/1997	1800	33.1	27.1	61	sv	36	2	6
83513	16/08/1997	0	25.2	24.1	91	sv	0	0	0
83513	16/08/1997	1200	27.2	24.1	76	sv	5	2	0
83513	16/08/1997	1800	33.1	27.5	64	sv	36	8	0
83513	17/08/1997	0	26.8	24.5	82	sv	9	1	0
83513	17/08/1997	1200	25.2	21.7	72	sv	5	2	0
83513	17/08/1997	1800	33.5	27.5	62	sv	36	6	2
83513	18/08/1997	0	25.6	23.5	83	sv	0	0	0
83513	18/08/1997	1200	24.6	21.5	75	sv	5	2	0
83513	18/08/1997	1800	33.1	24.9	49	sv	36	4	2
83513	19/08/1997	0	25.8	23.1	79	sv	5	1	0
83513	19/08/1997	1200	24.8	21.1	70	sv	5	4	0
83513	19/08/1997	1800	32.1	24.5	51	sv	36	6	0
83513	20/08/1997	0	25.8	23.9	85	sv	0	0	0
83513	20/08/1997	1200	24.8	22.3	80	sv	36	1	2
83513	20/08/1997	1800	20	19.3	93	sv	23	3	10
83513	21/08/1997	0	19.2	18.1	89	sv	23	3	10
83513	21/08/1997	1200	18	17.5	95	sv	23	1	10
83513	21/08/1997	1800	21.8	19.1	76	sv	23	1	10
83513	22/08/1997	0	18.6	17.5	89	sv	23	1	10
83513	22/08/1997	1200	18.4	17.5	91	sv	23	1	10
83513	22/08/1997	1800	24.8	20.5	66	sv	23	3	6
83513	23/08/1997	0	18.8	16.7	80	sv	23	3	0
83513	23/08/1997	1200	17.2	16.1	89	sv	23	1	10
83513	23/08/1997	1800	22.4	19.1	72	sv	23	3	8
83513	24/08/1997	0	19	17.3	84	sv	23	1	0
83513	24/08/1997	1200	18	15.7	77	sv	18	2	0
83513	24/08/1997	1800	24.8	18.3	50	sv	14	1	0
83513	25/08/1997	0	18.6	17.5	89	sv	0	0	0
83513	25/08/1997	1200	18.6	16.9	83	sv	18	1	0
83513	25/08/1997	1800	31.1	23.5	50	sv	0	0	2
83513	26/08/1997	0	23.8	22.1	86	sv	0	0	0
83513	26/08/1997	1200	21	19.3	84	sv	0	0	0
83513	26/08/1997	1800	34.1	24.7	44	sv	9	1	2
83513	27/08/1997	0	24.8	23.5	89	sv	0	0	0
83513	27/08/1997	1200	22	19.5	78	sv	18	1	0
83513	27/08/1997	1800	35.3	23.3	33	sv	9	1	0
83513	28/08/1997	0	24	21.5	79	sv	0	0	0
83513	28/08/1997	1200	21.2	17.5	68	sv	18	1	0
83513	28/08/1997	1800	36.3	24.1	33	sv	9	2	0
83513	29/08/1997	0	23.6	21.5	82	sv	0	0	0
83513	29/08/1997	1200	26.2	20	54	sv	9	1	0
83513	29/08/1997	1800	35.7	23.5	33	sv	5	3	0
83513	30/08/1997	0	23.8	21.3	79	sv	0	0	0
83513	30/08/1997	1200	24.8	19.3	57	sv	5	1	0
83513	30/08/1997	1800	34.5	22.5	32	sv	36	5	0
83513	31/08/1997	0	24.8	22.3	80	sv	0	0	0
83513	31/08/1997	1200	24	18.9	59	sv	5	1	0
83513	31/08/1997	1800	34.3	22.5	33	sv	36	5	0
83513	01/09/1997	0	23.4	21.3	82	sv	0	0	0
83513	01/09/1997	1200	22.2	19.5	77	sv	0	0	0
83513	01/09/1997	1800	34.3	23.9	39	sv	5	1	0
83513	02/09/1997	0	24.4	22.1	81	sv	0	0	0
83513	02/09/1997	1200	23.6	20.5	74	sv	5	1	0
83513	02/09/1997	1800	33.9	24.5	44	sv	36	3	0
83513	03/09/1997	0	25	23.1	84	sv	0	0	0
83513	03/09/1997	1200	22.4	20.9	87	sv	0	0	0
83513	03/09/1997	1800	33.1	26.3	57	sv	5	1	0
83513	04/09/1997	0	26.4	24.9	88	sv	0	0	0
83513	04/09/1997	1200	23.8	22.1	86	sv	0	0	0
83513	04/09/1997	1800	34.1	26.3	52	sv	36	4	0
83513	05/09/1997	0	27.2	24.7	81	sv	5	1	0
83513	05/09/1997	1200	24.2	22.9	89	sv	0	0	0
83513	05/09/1997	1800	34.7	26.1	49	sv	36	4	0
83513	06/09/1997	0	27.2	25.5	87	sv	0	0	0
83513	06/09/1997	1200	27.6	24.5	76	sv	27	2	0
83513	06/09/1997	1800	35.3	27.1	51	sv	36	1	0
83513	07/09/1997	0	26.2	24.3	85	sv	0	0	0
83513	07/09/1997	1200	24.6	22.9	86	sv	0	0	0
83513	07/09/1997	1800	35.7	26.9	48	sv	36	2	0
83513	08/09/1997	0	28.6	25.7	78	sv	5	1	0
83513	08/09/1997	1200	28.2	25.3	78	sv	36	1	0
83513	08/09/1997	1800	35.9	27.3	50	sv	36	6	0
83513	09/09/1997	0	28.2	26.1	84	sv	5	1	0
83513	09/09/1997	1200	28	24.9	77	sv	36	1	0
83513	09/09/1997	1800	34.9	27.7	56	sv	36	2	0
83513	10/09/1997	0	28.7	26.1	81	sv	5	1	0
83513	10/09/1997	1200	26.6	23.7	77	sv	27	2	0
83513	10/09/1997	1800	32.7	26.5	60	sv	23	2	0
83513	11/09/1997	0	26.2	23.1	76	sv	23	3	0
83513	11/09/1997	1200	21.6	18.3	71	sv	23	3	10
83513	11/09/1997	1800	26.6	20.5	55	sv	23	1	8
83513	12/09/1997	0	23.2	20.7	79	sv	0	0	10
83513	12/09/1997	1200	25	21.5	72	sv	5	2	0
83513	12/09/1997	1800	33.5	26.1	54	sv	36	4	2
83513	13/09/1997	0	28.6	25.7	78	sv	0	0	0
83513	13/09/1997	1200	28	24.9	77	sv	36	2	0
83513	13/09/1997	1800	35.5	26.3	46	sv	36	2	0
83513	14/09/1997	0	29.3	24.9	69	sv	5	4	0
83513	14/09/1997	1200	26.6	23.5	76	sv	36	1	2
83513	14/09/1997	1800	33.7	26.3	54	sv	36	4	6
83513	15/09/1997	0	28	24.7	75	sv	23	4	0
83513	15/09/1997	1200	25.6	23.9	86	sv	23	2	0
83513	15/09/1997	1800	33.1	27.1	61	sv	23	4	2
83513	16/09/1997	0	26.8	24.1	79	sv	23	2	0
83513	16/09/1997	1200	23.8	19.1	62	sv	23	2	0
83513	16/09/1997	1800	32.7	25.5	54	sv	0	0	0
83513	17/09/1997	0	26.2	24.3	85	sv	0	0	0
83513	17/09/1997	1200	26.6	23.7	77	sv	0	0	0
83513	17/09/1997	1800	35.9	27.1	49	sv	36	2	0
83513	18/09/1997	0	28.2	26.5	87	sv	0	0	0
83513	18/09/1997	1200	27	24.7	82	sv	0	0	10
83513	18/09/1997	1800	35.9	27.5	51	sv	0	0	0
83513	19/09/1997	0	28.9	25.7	76	sv	36	1	0
83513	19/09/1997	1200	27	23.9	76	sv	9	1	6
83513	19/09/1997	1800	34.3	27.1	56	sv	36	4	0
83513	20/09/1997	0	29.1	25.9	77	sv	5	1	0
83513	20/09/1997	1200	28.5	25.1	75	sv	36	4	0
83513	20/09/1997	1800	35.1	27.5	54	sv	36	8	0
83513	21/09/1997	0	21.8	21.5	97	sv	18	2	10
83513	21/09/1997	1200	22	21.5	95	sv	0	0	10
83513	21/09/1997	1800	25	22.3	78	sv	23	1	10
83513	22/09/1997	0	23	22.3	94	sv	0	0	0
83513	22/09/1997	1200	23	20.5	79	sv	18	1	4
83513	22/09/1997	1800	30.9	24.5	57	sv	0	0	6
83513	23/09/1997	0	25.2	23.5	86	sv	0	0	0
83513	23/09/1997	1200	26.8	23.7	76	sv	0	0	0
83513	23/09/1997	1800	33.9	26.7	55	sv	0	0	0
83513	24/09/1997	0	27.4	25.7	87	sv	0	0	0
83513	24/09/1997	1200	27.6	24.5	76	sv	36	1	8
83513	24/09/1997	1800	34.3	26.9	54	sv	5	3	4
83513	25/09/1997	0	28.5	25.9	80	sv	0	0	0
83513	25/09/1997	1200	25.4	22.9	80	sv	36	3	8
83513	25/09/1997	1800	32.5	26.7	62	sv	36	4	8
83513	26/09/1997	0	22.6	22.1	96	sv	36	6	8
83513	26/09/1997	1200	24	23.1	92	sv	0	0	10
83513	26/09/1997	1800	27.6	25.3	82	sv	27	1	10
83513	27/09/1997	0	23.2	22.3	92	sv	23	2	0
83513	27/09/1997	1200	22.4	22.3	99	sv	18	1	10
83513	27/09/1997	1800	32.1	26.7	64	sv	0	0	6
83513	28/09/1997	0	27.6	26.5	91	sv	0	0	0
83513	28/09/1997	1200	27.6	25.1	81	sv	5	2	0
83513	28/09/1997	1800	35.7	27.7	52	sv	36	3	2
83513	29/09/1997	0	28.9	26.7	83	sv	0	0	0
83513	29/09/1997	1200	28.5	26.1	82	sv	36	2	0
83513	29/09/1997	1800	35.3	27.5	53	sv	36	1	2
83513	30/09/1997	0	29.1	26.9	84	sv	0	0	0
83513	30/09/1997	1200	28.2	25.3	78	sv	0	0	6
83513	30/09/1997	1800	30.3	25.7	68	sv	36	6	10
83513	01/10/1997	0	26.4	23.5	77	sv	36	4	10
83513	01/10/1997	1200	24.2	22.7	87	sv	5	2	10
83513	01/10/1997	1800	25	21.7	74	sv	23	6	10
83513	02/10/1997	0	21.8	20.3	87	sv	14	1	10
83513	02/10/1997	1200	21.8	19.5	80	sv	0	0	6
83513	02/10/1997	1800	29.7	22.3	50	sv	0	0	2
83513	03/10/1997	0	23	21.1	84	sv	0	0	0
83513	03/10/1997	1200	23	21.3	85	sv	0	0	0
83513	03/10/1997	1800	33.7	23.9	42	sv	36	2	0
83513	04/10/1997	0	26.6	23.5	76	sv	0	0	0
83513	04/10/1997	1200	27.2	23.3	71	sv	5	3	0
83513	04/10/1997	1800	35.9	27.1	49	sv	36	8	2
83513	05/10/1997	0	29.7	25.5	70	sv	5	2	0
83513	05/10/1997	1200	29.1	24.9	70	sv	36	2	0
83513	05/10/1997	1800	35.7	27.1	49	sv	36	6	0
83513	06/10/1997	0	30.1	26.1	72	sv	5	2	0
83513	06/10/1997	1200	25	22.9	83	sv	23	2	0
83513	06/10/1997	1800	28.2	23.9	68	sv	23	4	10
83513	07/10/1997	0	24.6	22.9	86	sv	0	0	10
83513	07/10/1997	1200	21.8	20.3	87	sv	23	1	8
83513	07/10/1997	1800	28.5	24.9	73	sv	27	1	10
83513	08/10/1997	0	24	22.7	89	sv	0	0	0
83513	08/10/1997	1200	26.6	23.5	76	sv	14	1	2
83513	08/10/1997	1800	35.1	27.7	55	sv	27	2	2
83513	09/10/1997	0	27.8	25.5	82	sv	0	0	0
83513	09/10/1997	1200	28.3	24.7	73	sv	9	2	4
83513	09/10/1997	1800	36.5	27.9	50	sv	36	3	2
83513	10/10/1997	0	29.7	27.1	81	sv	5	1	0
83513	10/10/1997	1200	29.9	25.1	66	sv	36	2	4
83513	10/10/1997	1800	36.5	26.5	43	sv	36	5	2
83513	11/10/1997	0	30.7	26.5	71	sv	5	2	0
83513	11/10/1997	1200	28.5	24.7	72	sv	36	3	0
83513	11/10/1997	1800	36.3	27.3	48	sv	36	3	2
83513	12/10/1997	0	29.5	26.3	77	sv	5	1	0
83513	12/10/1997	1200	29.3	24.9	69	sv	36	2	0
83513	12/10/1997	1800	36.5	27.7	49	sv	36	5	2
83513	13/10/1997	0	29.5	26.9	81	sv	0	0	0
83513	13/10/1997	1200	28	25.5	81	sv	5	2	0
83513	13/10/1997	1800	36.7	29.3	56	sv	32	1	0
83513	14/10/1997	0	29.1	26.9	84	sv	0	0	0
83513	14/10/1997	1200	27.6	25.5	84	sv	5	1	0
83513	14/10/1997	1800	36.9	29.5	56	sv	36	3	0
83513	15/10/1997	0	29.7	27.5	84	sv	0	0	0
83513	15/10/1997	1200	30.1	27.1	78	sv	36	1	0
83513	15/10/1997	1800	37.7	29.9	55	sv	36	2	0
83513	16/10/1997	0	31.5	27.7	74	sv	36	3	0
83513	16/10/1997	1200	28.3	25.5	79	sv	23	2	8
83513	16/10/1997	1800	30.5	26.5	72	sv	23	2	10
83513	17/10/1997	0	25.2	23.5	86	sv	23	2	10
83513	17/10/1997	1200	24.8	23.7	91	sv	0	0	10
83513	17/10/1997	1800	29.5	26.1	75	sv	32	4	8
83513	18/10/1997	0	24	22.7	89	sv	23	1	0
83513	18/10/1997	1200	23.2	22.1	90	sv	0	0	8
83513	18/10/1997	1800	31.7	26.9	68	sv	27	2	8
83513	19/10/1997	0	26.6	24.1	80	sv	18	1	0
83513	19/10/1997	1200	24.2	23.5	94	sv	18	2	10
83513	19/10/1997	1800	32.5	27.5	67	sv	27	1	4
83513	20/10/1997	0	28.9	27.1	86	sv	0	0	0
83513	20/10/1997	1200	24	23.5	96	sv	23	1	10
83513	20/10/1997	1800	31.1	26.7	70	sv	23	2	4
83513	21/10/1997	0	28.3	25.9	82	sv	0	0	0
83513	21/10/1997	1200	27	24.5	81	sv	18	1	4
83513	21/10/1997	1800	33.9	26.7	55	sv	0	0	4
83513	22/10/1997	0	27.8	25.3	81	sv	0	0	0
83513	22/10/1997	1200	28.5	24.7	72	sv	14	1	2
83513	22/10/1997	1800	35.9	27.3	50	sv	0	0	6
83513	23/10/1997	0	28.7	25.3	75	sv	0	0	0
83513	23/10/1997	1200	30.1	25.5	68	sv	5	5	2
83513	23/10/1997	1800	36.3	28.5	54	sv	36	3	6
83513	24/10/1997	0	29.1	26.3	79	sv	5	1	0
83513	24/10/1997	1200	22.2	21.7	95	sv	14	3	10
83513	24/10/1997	1800	26	23.1	77	sv	9	5	10
83513	25/10/1997	0	23.6	22.9	94	sv	0	0	10
83513	25/10/1997	1200	24.6	24.3	97	sv	0	0	10
83513	25/10/1997	1800	30.9	26.5	70	sv	0	0	8
83513	26/10/1997	0	27.8	26.1	87	sv	0	0	0
83513	26/10/1997	1200	27.2	25.1	84	sv	36	2	8
83513	26/10/1997	1800	34.1	28.1	62	sv	36	1	6
83513	27/10/1997	0	25.6	23.3	81	sv	9	2	0
83513	27/10/1997	1200	28	24.9	77	sv	5	3	0
83513	27/10/1997	1800	34.9	29.1	64	sv	36	1	4
83513	28/10/1997	0	29.9	27.5	82	sv	0	0	0
83513	28/10/1997	1200	30.9	26.9	72	sv	36	4	0
83513	28/10/1997	1800	36.1	28.5	55	sv	36	4	4
83513	29/10/1997	0	29.9	26.7	77	sv	5	1	0
83513	29/10/1997	1200	31.3	26.9	70	sv	36	2	0
83513	29/10/1997	1800	36.1	28.7	56	sv	32	1	2
83513	30/10/1997	0	30.3	26.7	74	sv	0	0	0
83513	30/10/1997	1200	29.5	26.1	75	sv	32	2	0
83513	30/10/1997	1800	33.9	28.9	68	sv	32	2	2
83513	31/10/1997	0	27.2	24.5	79	sv	9	1	0
83513	31/10/1997	1200	27.4	25.5	85	sv	0	0	8
83513	31/10/1997	1800	34.3	28.5	63	sv	0	0	4
83513	01/11/1997	0	26.4	24.3	83	sv	0	0	0
83513	01/11/1997	1200	27.2	25.9	90	sv	23	1	8
83513	01/11/1997	1800	30.7	27.1	75	sv	27	2	6
83513	02/11/1997	0	25	23.3	86	sv	23	1	0
83513	02/11/1997	1200	25.6	24.7	93	sv	0	0	2
83513	02/11/1997	1800	34.5	27.5	57	sv	36	4	6
83513	03/11/1997	0	29.5	27.3	84	sv	0	0	0
83513	03/11/1997	1200	28.5	25.9	80	sv	36	2	8
83513	03/11/1997	1800	33.3	26.9	59	sv	32	1	8
83513	04/11/1997	0	28.3	25.9	82	sv	18	1	10
83513	04/11/1997	1200	27.6	24.7	78	sv	5	1	6
83513	04/11/1997	1800	36.1	27.7	51	sv	36	4	4
83513	05/11/1997	0	29.7	27.1	81	sv	0	0	0
83513	05/11/1997	1200	31.5	26.5	66	sv	9	2	0
83513	05/11/1997	1800	38.3	27.9	43	sv	36	5	6
83513	06/11/1997	0	28.3	27.9	97	sv	0	0	0
83513	06/11/1997	1200	28	24.7	75	sv	9	2	8
83513	06/11/1997	1800	36.3	28.9	56	sv	5	2	4
83513	07/11/1997	0	27.8	24.5	75	sv	14	2	0
83513	07/11/1997	1200	29.5	25.1	69	sv	9	2	4
83513	07/11/1997	1800	38.1	29.1	50	sv	36	4	6
83513	08/11/1997	0	28.9	25.1	72	sv	5	4	10
83513	08/11/1997	1200	27.6	25.1	81	sv	5	2	10
83513	08/11/1997	1800	37.5	27.5	44	sv	0	0	8
83513	09/11/1997	0	30.1	27.3	80	sv	0	0	0
83513	09/11/1997	1200	33.5	26.5	56	sv	32	1	0
83513	09/11/1997	1800	37.5	27.5	44	sv	36	2	10
83513	10/11/1997	0	29.1	26.5	81	sv	0	0	10
83513	10/11/1997	1200	34.3	26.5	52	sv	36	2	10
83513	10/11/1997	1800	38.5	27.9	43	sv	36	4	10
83513	11/11/1997	0	28.5	25.1	75	sv	5	5	0
83513	11/11/1997	1200	29.3	25.1	70	sv	36	5	10
83513	11/11/1997	1800	36.3	27.5	49	sv	36	5	10
83513	12/11/1997	0	28	24.5	74	sv	5	8	0
83513	12/11/1997	1200	30.9	24.9	60	sv	36	4	10
